#node1	node2	node1_string_id	node2_string_id	neighborhood_on_chromosome	gene_fusion	phylogenetic_cooccurrence	homology	coexpression	experimentally_determined_interaction	database_annotated	automated_textmining	combined_score
NDUFB10	NDUFB7	9606.ENSP00000268668	9606.ENSP00000215565	0	0	0	0	0.816	0.995	0.967	0.828	0.999
NDUFB10	NDUFS7	9606.ENSP00000268668	9606.ENSP00000233627	0	0	0	0	0.925	0.959	0.967	0.727	0.999
NDUFB10	NDUFA2	9606.ENSP00000268668	9606.ENSP00000252102	0	0	0	0	0.606	0.998	0.967	0.868	0.999
NDUFB10	NDUFA10	9606.ENSP00000268668	9606.ENSP00000252711	0	0	0	0	0.528	0.957	0.967	0.980	0.999
NDUFB10	COX5B	9606.ENSP00000268668	9606.ENSP00000258424	0	0	0	0	0.771	0.854	0	0.468	0.980
NDUFB10	NDUFB5	9606.ENSP00000268668	9606.ENSP00000259037	0	0	0	0	0.920	0.989	0.967	0.965	0.999
NDUFB10	NDUFAF1	9606.ENSP00000268668	9606.ENSP00000260361	0	0	0	0	0.060	0	0.967	0.561	0.985
NDUFB10	FOXRED1	9606.ENSP00000268668	9606.ENSP00000263578	0	0	0	0	0.084	0.292	0.720	0.641	0.926
NDUFB10	NDUFS3	9606.ENSP00000268668	9606.ENSP00000263774	0	0	0	0	0.932	0.998	0.967	0.729	0.999
NDUFB10	NDUFA9	9606.ENSP00000268668	9606.ENSP00000266544	0	0	0	0	0.622	0.999	0.944	0.881	0.999
NDUFB10	UQCRC2	9606.ENSP00000268668	9606.ENSP00000268379	0	0	0	0	0.275	0.912	0.172	0.475	0.968
NDUFB10	COX4I2	9606.ENSP00000268668	9606.ENSP00000365243	0	0	0	0	0.829	0.324	0	0.329	0.915
NDUFB10	MT-CYB	9606.ENSP00000268668	9606.ENSP00000354554	0	0	0	0	0	0.904	0	0.178	0.917
NDUFB10	NDUFAF4	9606.ENSP00000268668	9606.ENSP00000358272	0	0	0	0	0.067	0.213	0.838	0.414	0.921
NDUFB10	COX7B	9606.ENSP00000268668	9606.ENSP00000497474	0	0	0	0	0.263	0.842	0	0.434	0.928
NDUFB10	COX6C	9606.ENSP00000268668	9606.ENSP00000429707	0	0	0	0	0.707	0.568	0	0.557	0.939
NDUFB10	COX6B1	9606.ENSP00000268668	9606.ENSP00000466818	0	0	0	0	0.303	0.851	0	0.507	0.944
NDUFB10	COX6A2	9606.ENSP00000268668	9606.ENSP00000287490	0	0	0	0	0.491	0.874	0	0.222	0.946
NDUFB10	NDUFAF2	9606.ENSP00000268668	9606.ENSP00000296597	0	0	0	0	0.145	0.507	0.838	0.331	0.948
NDUFB10	COX7C	9606.ENSP00000268668	9606.ENSP00000425759	0	0	0	0	0.613	0.851	0	0.471	0.967
NDUFB10	ATP5PD	9606.ENSP00000268668	9606.ENSP00000301587	0	0	0	0	0.915	0.209	0	0.629	0.973
NDUFB10	UQCRQ	9606.ENSP00000268668	9606.ENSP00000367939	0	0	0	0	0.526	0.886	0.172	0.494	0.974
NDUFB10	UQCR11	9606.ENSP00000268668	9606.ENSP00000467262	0	0	0	0	0.839	0.830	0	0.447	0.983
NDUFB10	MT-ND6	9606.ENSP00000268668	9606.ENSP00000354665	0	0	0	0	0	0.894	0.851	0.310	0.988
NDUFB10	UQCRFS1	9606.ENSP00000268668	9606.ENSP00000306397	0	0	0	0	0.362	0.968	0.172	0.446	0.989
NDUFB10	NDUFA4	9606.ENSP00000268668	9606.ENSP00000339720	0	0	0	0	0.401	0.252	0.944	0.633	0.989
NDUFB10	UQCRH	9606.ENSP00000268668	9606.ENSP00000309565	0	0	0	0	0.649	0.952	0.163	0.422	0.990
NDUFB10	COX5A	9606.ENSP00000268668	9606.ENSP00000317780	0	0	0	0	0.847	0.892	0	0.644	0.993
NDUFB10	COX4I1	9606.ENSP00000268668	9606.ENSP00000457513	0	0	0	0	0.916	0.876	0	0.477	0.994
NDUFB10	UQCRB	9606.ENSP00000268668	9606.ENSP00000430494	0	0	0	0	0.737	0.966	0	0.417	0.994
NDUFB10	CYC1	9606.ENSP00000268668	9606.ENSP00000317159	0	0	0	0	0.528	0.987	0	0.331	0.995
NDUFB10	UQCR10	9606.ENSP00000268668	9606.ENSP00000332887	0	0	0	0	0.859	0.967	0	0.375	0.996
NDUFB10	NDUFC1	9606.ENSP00000268668	9606.ENSP00000441126	0	0	0	0	0.348	0.825	0.967	0.507	0.997
NDUFB10	TIMMDC1	9606.ENSP00000268668	9606.ENSP00000418803	0	0	0	0	0.092	0.994	0.500	0.422	0.998
NDUFB10	MT-ND4L	9606.ENSP00000268668	9606.ENSP00000354728	0	0	0	0	0	0.986	0.851	0.283	0.998
NDUFB10	NDUFV3	9606.ENSP00000268668	9606.ENSP00000346196	0	0	0	0	0.698	0.945	0.967	0.542	0.999
NDUFB10	NDUFS2	9606.ENSP00000268668	9606.ENSP00000356972	0	0	0	0	0.387	0.991	0.967	0.810	0.999
NDUFB10	NDUFS5	9606.ENSP00000268668	9606.ENSP00000362058	0	0	0	0	0.937	0.998	0.900	0.762	0.999
NDUFB10	NDUFA8	9606.ENSP00000268668	9606.ENSP00000362873	0	0	0	0	0.953	0.991	0.967	0.880	0.999
NDUFB10	NDUFS8	9606.ENSP00000268668	9606.ENSP00000315774	0	0	0	0	0.906	0.991	0.967	0.790	0.999
NDUFB10	NDUFB6	9606.ENSP00000268668	9606.ENSP00000369176	0	0	0	0	0.916	0.982	0.967	0.855	0.999
NDUFB10	NDUFB1	9606.ENSP00000268668	9606.ENSP00000483888	0	0	0	0	0.263	0.962	0.900	0.892	0.999
NDUFB10	NDUFA7	9606.ENSP00000268668	9606.ENSP00000301457	0	0	0	0	0.670	0.953	0.967	0.934	0.999
NDUFB10	NDUFS4	9606.ENSP00000268668	9606.ENSP00000296684	0	0	0	0	0.538	0.998	0.967	0.674	0.999
NDUFB10	NDUFAF3	9606.ENSP00000268668	9606.ENSP00000323076	0	0	0	0	0.176	0.994	0.838	0.319	0.999
NDUFB10	NDUFA1	9606.ENSP00000268668	9606.ENSP00000360492	0	0	0	0	0.302	0.941	0.967	0.584	0.999
NDUFB10	NDUFA11	9606.ENSP00000268668	9606.ENSP00000389160	0	0	0	0	0.630	0.878	0.944	0.750	0.999
NDUFB10	NDUFB9	9606.ENSP00000268668	9606.ENSP00000276689	0	0	0	0	0.914	0.992	0.967	0.899	0.999
NDUFB10	NDUFA3	9606.ENSP00000268668	9606.ENSP00000418438	0	0	0	0	0.428	0.894	0.967	0.545	0.999
NDUFB10	MT-ND1	9606.ENSP00000268668	9606.ENSP00000354687	0	0	0	0	0.163	0.991	0.967	0.274	0.999
NDUFB10	NDUFV1	9606.ENSP00000268668	9606.ENSP00000497587	0	0	0	0	0.566	0.992	0.967	0.736	0.999
NDUFB10	MT-ND2	9606.ENSP00000268668	9606.ENSP00000355046	0	0	0	0	0.100	0.966	0.967	0.541	0.999
NDUFB10	NDUFA12	9606.ENSP00000268668	9606.ENSP00000330737	0	0	0	0	0.862	0.998	0.967	0.765	0.999
NDUFB10	NDUFB2	9606.ENSP00000268668	9606.ENSP00000419087	0	0	0	0	0.221	0.812	0.967	0.917	0.999
NDUFB10	NDUFB8	9606.ENSP00000268668	9606.ENSP00000299166	0	0	0	0	0.756	0.994	0.967	0.592	0.999
NDUFB10	NDUFB11	9606.ENSP00000268668	9606.ENSP00000276062	0	0	0	0	0.912	0.990	0.967	0.921	0.999
NDUFB10	NDUFS6	9606.ENSP00000268668	9606.ENSP00000274137	0	0	0	0	0.866	0.996	0.967	0.686	0.999
NDUFB10	NDUFA6	9606.ENSP00000268668	9606.ENSP00000482543	0	0	0	0	0.755	0.998	0.967	0.619	0.999
NDUFB10	NDUFA5	9606.ENSP00000268668	9606.ENSP00000417142	0	0	0	0	0.899	0.993	0.967	0.632	0.999
NDUFB10	MT-ND5	9606.ENSP00000268668	9606.ENSP00000354813	0	0	0	0	0.127	0.983	0.967	0.386	0.999
NDUFB10	NDUFV2	9606.ENSP00000268668	9606.ENSP00000327268	0	0	0	0	0.750	0.995	0.967	0.715	0.999
NDUFB10	NDUFAB1	9606.ENSP00000268668	9606.ENSP00000458770	0	0	0	0	0.810	0.991	0.967	0.705	0.999
NDUFB10	NDUFS1	9606.ENSP00000268668	9606.ENSP00000392709	0	0	0	0	0.224	0.994	0.967	0.810	0.999
NDUFB10	NDUFB3	9606.ENSP00000268668	9606.ENSP00000407336	0	0	0	0	0.584	0.993	0.967	0.757	0.999
NDUFB10	NDUFC2	9606.ENSP00000268668	9606.ENSP00000281031	0	0	0	0	0.726	0.978	0.944	0.742	0.999
NDUFB10	NDUFA13	9606.ENSP00000268668	9606.ENSP00000423673	0	0	0	0	0.908	0.995	0.967	0.636	0.999
NDUFB10	MT-ND4	9606.ENSP00000268668	9606.ENSP00000354961	0	0	0	0	0.127	0.994	0.967	0.795	0.999
NDUFB10	MT-ND3	9606.ENSP00000268668	9606.ENSP00000355206	0	0	0	0	0	0.991	0.967	0.310	0.999
NDUFB11	NDUFB4	9606.ENSP00000276062	9606.ENSP00000184266	0	0	0	0	0.810	0.968	0.967	0.876	0.999
NDUFB11	UQCRC1	9606.ENSP00000276062	9606.ENSP00000203407	0	0	0	0	0.487	0.856	0	0.251	0.940
NDUFB11	ATP5F1D	9606.ENSP00000276062	9606.ENSP00000215375	0	0	0	0	0.907	0	0	0.339	0.936
NDUFB11	NDUFB7	9606.ENSP00000276062	9606.ENSP00000215565	0	0	0	0	0.966	0.966	0.967	0.747	0.999
NDUFB11	NDUFS7	9606.ENSP00000276062	9606.ENSP00000233627	0	0	0	0	0.945	0.956	0.967	0.616	0.999
NDUFB11	NDUFA2	9606.ENSP00000276062	9606.ENSP00000252102	0	0	0	0	0.913	0.998	0.967	0.692	0.999
NDUFB11	NDUFA10	9606.ENSP00000276062	9606.ENSP00000252711	0	0	0	0	0.329	0.982	0.967	0.710	0.999
NDUFB11	COX5B	9606.ENSP00000276062	9606.ENSP00000258424	0	0	0	0	0.883	0.844	0	0.419	0.988
NDUFB11	NDUFB5	9606.ENSP00000276062	9606.ENSP00000259037	0	0	0	0	0.844	0.984	0.967	0.928	0.999
NDUFB11	NDUFAF1	9606.ENSP00000276062	9606.ENSP00000260361	0	0	0	0	0.103	0.994	0.967	0.475	0.999
NDUFB11	NDUFS3	9606.ENSP00000276062	9606.ENSP00000263774	0	0	0	0	0.872	0.998	0.967	0.652	0.999
NDUFB11	NDUFA9	9606.ENSP00000276062	9606.ENSP00000266544	0	0	0	0	0.528	0.998	0.944	0.715	0.999
NDUFB11	UQCRC2	9606.ENSP00000276062	9606.ENSP00000268379	0	0	0	0	0.218	0.855	0	0.367	0.922
NDUFB11	NDUFB10	9606.ENSP00000276062	9606.ENSP00000268668	0	0	0	0	0.912	0.990	0.967	0.921	0.999
NDUFB11	ECSIT	9606.ENSP00000276062	9606.ENSP00000270517	0	0	0	0	0.234	0.994	0.500	0.248	0.998
NDUFB11	NDUFS6	9606.ENSP00000276062	9606.ENSP00000274137	0	0	0	0	0.845	0.950	0.967	0.574	0.999
NDUFB11	NDUFAF4	9606.ENSP00000276062	9606.ENSP00000358272	0	0	0	0	0.062	0.220	0.838	0.366	0.915
NDUFB11	COX6A2	9606.ENSP00000276062	9606.ENSP00000287490	0	0	0	0	0.368	0.845	0	0.266	0.922
NDUFB11	NDUFAF3	9606.ENSP00000276062	9606.ENSP00000323076	0	0	0	0	0.232	0.216	0.838	0.305	0.923
NDUFB11	UQCRFS1	9606.ENSP00000276062	9606.ENSP00000306397	0	0	0	0	0.412	0.855	0	0.263	0.932
NDUFB11	ATP5PD	9606.ENSP00000276062	9606.ENSP00000301587	0	0	0	0	0.920	0	0	0.275	0.940
NDUFB11	COX6B1	9606.ENSP00000276062	9606.ENSP00000466818	0	0	0	0	0.470	0.845	0	0.463	0.952
NDUFB11	UQCRB	9606.ENSP00000276062	9606.ENSP00000430494	0	0	0	0	0.516	0.861	0	0.357	0.953
NDUFB11	COX7B	9606.ENSP00000276062	9606.ENSP00000497474	0	0	0	0	0.279	0.842	0	0.671	0.959
NDUFB11	UQCRH	9606.ENSP00000276062	9606.ENSP00000309565	0	0	0	0	0.430	0.856	0	0.552	0.960
NDUFB11	CYC1	9606.ENSP00000276062	9606.ENSP00000317159	0	0	0	0	0.691	0.855	0	0.209	0.961
NDUFB11	COX7C	9606.ENSP00000276062	9606.ENSP00000425759	0	0	0	0	0.473	0.830	0	0.642	0.965
NDUFB11	UQCR10	9606.ENSP00000276062	9606.ENSP00000332887	0	0	0	0	0.736	0.855	0	0.387	0.974
NDUFB11	COX4I1	9606.ENSP00000276062	9606.ENSP00000457513	0	0	0	0	0.739	0.874	0	0.358	0.977
NDUFB11	UQCRQ	9606.ENSP00000276062	9606.ENSP00000367939	0	0	0	0	0.747	0.855	0	0.476	0.979
NDUFB11	UQCR11	9606.ENSP00000276062	9606.ENSP00000467262	0	0	0	0	0.851	0.830	0	0.311	0.981
NDUFB11	COX5A	9606.ENSP00000276062	9606.ENSP00000317780	0	0	0	0	0.850	0.830	0	0.365	0.982
NDUFB11	NDUFA4	9606.ENSP00000276062	9606.ENSP00000339720	0	0	0	0	0.299	0.228	0.944	0.635	0.987
NDUFB11	MT-ND4L	9606.ENSP00000276062	9606.ENSP00000354728	0	0	0	0	0	0.894	0.851	0.296	0.988
NDUFB11	MT-ND6	9606.ENSP00000276062	9606.ENSP00000354665	0	0	0	0	0	0.894	0.851	0.306	0.988
NDUFB11	NDUFB2	9606.ENSP00000276062	9606.ENSP00000419087	0	0	0	0	0.181	0.812	0.967	0.637	0.997
NDUFB11	MT-ND3	9606.ENSP00000276062	9606.ENSP00000355206	0	0	0	0	0	0.894	0.967	0.331	0.997
NDUFB11	NDUFC1	9606.ENSP00000276062	9606.ENSP00000441126	0	0	0	0	0.218	0.825	0.967	0.502	0.997
NDUFB11	NDUFB1	9606.ENSP00000276062	9606.ENSP00000483888	0	0	0	0	0.173	0.969	0.900	0.895	0.999
NDUFB11	NDUFS8	9606.ENSP00000276062	9606.ENSP00000315774	0	0	0	0	0.886	0.973	0.967	0.690	0.999
NDUFB11	NDUFB6	9606.ENSP00000276062	9606.ENSP00000369176	0	0	0	0	0.869	0.984	0.967	0.866	0.999
NDUFB11	NDUFS2	9606.ENSP00000276062	9606.ENSP00000356972	0	0	0	0	0.319	0.985	0.967	0.667	0.999
NDUFB11	NDUFS5	9606.ENSP00000276062	9606.ENSP00000362058	0	0	0	0	0.882	0.998	0.900	0.457	0.999
NDUFB11	NDUFA8	9606.ENSP00000276062	9606.ENSP00000362873	0	0	0	0	0.919	0.894	0.967	0.531	0.999
NDUFB11	NDUFV3	9606.ENSP00000276062	9606.ENSP00000346196	0	0	0	0	0.316	0.958	0.967	0.571	0.999
NDUFB11	MT-ND2	9606.ENSP00000276062	9606.ENSP00000355046	0	0	0	0	0.075	0.954	0.967	0.589	0.999
NDUFB11	NDUFA3	9606.ENSP00000276062	9606.ENSP00000418438	0	0	0	0	0.558	0.955	0.967	0.752	0.999
NDUFB11	NDUFB9	9606.ENSP00000276062	9606.ENSP00000276689	0	0	0	0	0.965	0.992	0.967	0.635	0.999
NDUFB11	NDUFV1	9606.ENSP00000276062	9606.ENSP00000497587	0	0	0	0	0.623	0.966	0.967	0.637	0.999
NDUFB11	MT-ND1	9606.ENSP00000276062	9606.ENSP00000354687	0	0	0	0	0.098	0.933	0.967	0.819	0.999
NDUFB11	NDUFA11	9606.ENSP00000276062	9606.ENSP00000389160	0	0	0	0	0.761	0.998	0.944	0.683	0.999
NDUFB11	NDUFA1	9606.ENSP00000276062	9606.ENSP00000360492	0	0	0	0	0.516	0.937	0.967	0.789	0.999
NDUFB11	NDUFA7	9606.ENSP00000276062	9606.ENSP00000301457	0	0	0	0	0.863	0.953	0.967	0.810	0.999
NDUFB11	NDUFS4	9606.ENSP00000276062	9606.ENSP00000296684	0	0	0	0	0.746	0.957	0.967	0.696	0.999
NDUFB11	NDUFA5	9606.ENSP00000276062	9606.ENSP00000417142	0	0	0	0	0.715	0.954	0.967	0.776	0.999
NDUFB11	MT-ND5	9606.ENSP00000276062	9606.ENSP00000354813	0	0	0	0	0.084	0.982	0.967	0.436	0.999
NDUFB11	NDUFA6	9606.ENSP00000276062	9606.ENSP00000482543	0	0	0	0	0.624	0.998	0.967	0.730	0.999
NDUFB11	NDUFB8	9606.ENSP00000276062	9606.ENSP00000299166	0	0	0	0	0.872	0.964	0.967	0.734	0.999
NDUFB11	NDUFA12	9606.ENSP00000276062	9606.ENSP00000330737	0	0	0	0	0.836	0.998	0.967	0.702	0.999
NDUFB11	NDUFC2	9606.ENSP00000276062	9606.ENSP00000281031	0	0	0	0	0.793	0.979	0.944	0.663	0.999
NDUFB11	NDUFA13	9606.ENSP00000276062	9606.ENSP00000423673	0	0	0	0	0.948	0.933	0.967	0.781	0.999
NDUFB11	MT-ND4	9606.ENSP00000276062	9606.ENSP00000354961	0	0	0	0	0.080	0.982	0.967	0.849	0.999
NDUFB11	NDUFS1	9606.ENSP00000276062	9606.ENSP00000392709	0	0	0	0	0.139	0.969	0.967	0.660	0.999
NDUFB11	NDUFAB1	9606.ENSP00000276062	9606.ENSP00000458770	0	0	0	0	0.643	0.992	0.967	0.511	0.999
NDUFB11	NDUFV2	9606.ENSP00000276062	9606.ENSP00000327268	0	0	0	0	0.848	0.969	0.967	0.743	0.999
NDUFB11	NDUFB3	9606.ENSP00000276062	9606.ENSP00000407336	0	0	0	0	0.431	0.957	0.967	0.681	0.999
NDUFB2	NDUFB4	9606.ENSP00000419087	9606.ENSP00000184266	0	0	0	0	0.404	0.812	0.967	0.973	0.999
NDUFB2	NDUFB7	9606.ENSP00000419087	9606.ENSP00000215565	0	0	0	0	0.283	0.914	0.967	0.829	0.999
NDUFB2	NDUFS7	9606.ENSP00000419087	9606.ENSP00000233627	0	0	0	0	0.226	0.812	0.967	0.431	0.996
NDUFB2	NDUFA2	9606.ENSP00000419087	9606.ENSP00000252102	0	0	0	0	0.785	0.812	0.967	0.817	0.999
NDUFB2	NDUFA10	9606.ENSP00000419087	9606.ENSP00000252711	0	0	0	0	0.151	0.813	0.967	0.918	0.999
NDUFB2	COX5B	9606.ENSP00000419087	9606.ENSP00000258424	0	0	0	0	0.779	0.800	0	0.370	0.969
NDUFB2	NDUFB5	9606.ENSP00000419087	9606.ENSP00000259037	0	0	0	0	0.364	0.812	0.967	0.685	0.998
NDUFB2	NDUFAF1	9606.ENSP00000419087	9606.ENSP00000260361	0	0	0	0	0.116	0	0.967	0.272	0.977
NDUFB2	NDUFS3	9606.ENSP00000419087	9606.ENSP00000263774	0	0	0	0	0.208	0.812	0.967	0.376	0.996
NDUFB2	NDUFA9	9606.ENSP00000419087	9606.ENSP00000266544	0	0	0	0	0.199	0.841	0.944	0.495	0.995
NDUFB2	NDUFB10	9606.ENSP00000419087	9606.ENSP00000268668	0	0	0	0	0.221	0.812	0.967	0.917	0.999
NDUFB2	NDUFS6	9606.ENSP00000419087	9606.ENSP00000274137	0	0	0	0	0.184	0.812	0.967	0.617	0.997
NDUFB2	NDUFB11	9606.ENSP00000419087	9606.ENSP00000276062	0	0	0	0	0.181	0.812	0.967	0.637	0.997
NDUFB2	NDUFB9	9606.ENSP00000419087	9606.ENSP00000276689	0	0	0	0	0.374	0.812	0.967	0.812	0.999
NDUFB2	NDUFC2	9606.ENSP00000419087	9606.ENSP00000281031	0	0	0	0	0.219	0.811	0.944	0.607	0.996
NDUFB2	NDUFS4	9606.ENSP00000419087	9606.ENSP00000296684	0	0	0	0	0.206	0.812	0.967	0.435	0.996
NDUFB2	NDUFB8	9606.ENSP00000419087	9606.ENSP00000299166	0	0	0	0	0.212	0.907	0.967	0.777	0.999
NDUFB2	NDUFA7	9606.ENSP00000419087	9606.ENSP00000301457	0	0	0	0	0.230	0.905	0.967	0.856	0.999
NDUFB2	UQCRH	9606.ENSP00000419087	9606.ENSP00000309565	0	0	0	0	0.191	0.800	0	0.463	0.905
NDUFB2	NDUFS8	9606.ENSP00000419087	9606.ENSP00000315774	0	0	0	0	0.256	0.812	0.967	0.374	0.996
NDUFB2	NDUFV2	9606.ENSP00000419087	9606.ENSP00000327268	0	0	0	0	0.145	0.812	0.967	0.579	0.997
NDUFB2	NDUFA12	9606.ENSP00000419087	9606.ENSP00000330737	0	0	0	0	0.262	0.812	0.967	0.365	0.996
NDUFB2	UQCR10	9606.ENSP00000419087	9606.ENSP00000332887	0	0	0	0	0.490	0.800	0	0.324	0.925
NDUFB2	NDUFA4	9606.ENSP00000419087	9606.ENSP00000339720	0	0	0	0	0.499	0	0.944	0.671	0.990
NDUFB2	NDUFV3	9606.ENSP00000419087	9606.ENSP00000346196	0	0	0	0	0.206	0.897	0.967	0.384	0.998
NDUFB2	MT-ND6	9606.ENSP00000419087	9606.ENSP00000354665	0	0	0	0	0	0.812	0.851	0.165	0.974
NDUFB2	MT-ND1	9606.ENSP00000419087	9606.ENSP00000354687	0	0	0	0	0	0.812	0.967	0.209	0.994
NDUFB2	MT-ND4L	9606.ENSP00000419087	9606.ENSP00000354728	0	0	0	0	0.049	0.812	0.851	0.179	0.975
NDUFB2	MT-ND5	9606.ENSP00000419087	9606.ENSP00000354813	0	0	0	0	0	0.907	0.967	0.270	0.997
NDUFB2	MT-ND4	9606.ENSP00000419087	9606.ENSP00000354961	0	0	0	0	0	0.812	0.967	0.188	0.994
NDUFB2	MT-ND2	9606.ENSP00000419087	9606.ENSP00000355046	0	0	0	0	0	0.812	0.967	0.180	0.994
NDUFB2	MT-ND3	9606.ENSP00000419087	9606.ENSP00000355206	0	0	0	0	0	0.812	0.967	0.213	0.994
NDUFB2	NDUFS2	9606.ENSP00000419087	9606.ENSP00000356972	0	0	0	0	0.049	0.812	0.967	0.514	0.996
NDUFB2	NDUFA1	9606.ENSP00000419087	9606.ENSP00000360492	0	0	0	0	0.455	0.919	0.967	0.592	0.999
NDUFB2	NDUFS5	9606.ENSP00000419087	9606.ENSP00000362058	0	0	0	0	0.405	0.812	0.900	0.669	0.995
NDUFB2	NDUFA8	9606.ENSP00000419087	9606.ENSP00000362873	0	0	0	0	0.271	0.842	0.967	0.451	0.997
NDUFB2	UQCRQ	9606.ENSP00000419087	9606.ENSP00000367939	0	0	0	0	0.641	0.800	0	0.445	0.956
NDUFB2	NDUFB6	9606.ENSP00000419087	9606.ENSP00000369176	0	0	0	0	0.236	0.812	0.967	0.507	0.997
NDUFB2	NDUFA11	9606.ENSP00000419087	9606.ENSP00000389160	0	0	0	0	0.518	0.811	0.944	0.430	0.996
NDUFB2	NDUFS1	9606.ENSP00000419087	9606.ENSP00000392709	0	0	0	0	0.056	0.812	0.967	0.376	0.995
NDUFB2	NDUFB3	9606.ENSP00000419087	9606.ENSP00000407336	0	0	0	0	0.348	0.907	0.967	0.845	0.999
NDUFB2	NDUFA5	9606.ENSP00000419087	9606.ENSP00000417142	0	0	0	0	0.319	0.812	0.967	0.581	0.998
NDUFB2	NDUFA3	9606.ENSP00000419087	9606.ENSP00000418438	0	0	0	0	0.198	0.812	0.967	0.370	0.996
NDUFB2	UQCRB	9606.ENSP00000419087	9606.ENSP00000430494	0	0	0	0	0.249	0.834	0	0.360	0.913
NDUFB2	UQCR11	9606.ENSP00000419087	9606.ENSP00000467262	0	0	0	0	0.549	0.800	0	0.357	0.937
NDUFB2	COX7B	9606.ENSP00000419087	9606.ENSP00000497474	0	0	0	0	0.405	0.800	0	0.527	0.938
NDUFB2	COX7C	9606.ENSP00000419087	9606.ENSP00000425759	0	0	0	0	0.507	0.800	0	0.485	0.944
NDUFB2	NDUFV1	9606.ENSP00000419087	9606.ENSP00000497587	0	0	0	0	0.067	0.812	0.967	0.450	0.996
NDUFB2	NDUFA13	9606.ENSP00000419087	9606.ENSP00000423673	0	0	0	0	0.354	0.812	0.967	0.407	0.997
NDUFB2	NDUFB1	9606.ENSP00000419087	9606.ENSP00000483888	0	0	0	0	0.782	0.870	0.900	0.480	0.998
NDUFB2	NDUFC1	9606.ENSP00000419087	9606.ENSP00000441126	0	0	0	0	0.375	0.812	0.967	0.721	0.998
NDUFB2	NDUFA6	9606.ENSP00000419087	9606.ENSP00000482543	0	0	0	0	0.200	0.998	0.967	0.393	0.999
NDUFB2	NDUFAB1	9606.ENSP00000419087	9606.ENSP00000458770	0	0	0	0	0.278	0.994	0.967	0.807	0.999
NDUFB3	NDUFB4	9606.ENSP00000407336	9606.ENSP00000184266	0	0	0	0	0.907	0.938	0.967	0.740	0.999
NDUFB3	UQCRC1	9606.ENSP00000407336	9606.ENSP00000203407	0	0	0	0	0.186	0.856	0.154	0.469	0.940
NDUFB3	NDUFB7	9606.ENSP00000407336	9606.ENSP00000215565	0	0	0	0	0.867	0.993	0.967	0.944	0.999
NDUFB3	NDUFS7	9606.ENSP00000407336	9606.ENSP00000233627	0	0	0	0	0.567	0.969	0.967	0.640	0.999
NDUFB3	NDUFA2	9606.ENSP00000407336	9606.ENSP00000252102	0	0	0	0	0.922	0.998	0.967	0.920	0.999
NDUFB3	NDUFA10	9606.ENSP00000407336	9606.ENSP00000252711	0	0	0	0	0.216	0.936	0.967	0.709	0.999
NDUFB3	COX5B	9606.ENSP00000407336	9606.ENSP00000258424	0	0	0	0	0.717	0.844	0	0.526	0.977
NDUFB3	NDUFB5	9606.ENSP00000407336	9606.ENSP00000259037	0	0	0	0	0.876	0.966	0.967	0.946	0.999
NDUFB3	NDUFAF1	9606.ENSP00000407336	9606.ENSP00000260361	0	0	0	0	0.265	0	0.967	0.414	0.984
NDUFB3	NDUFS3	9606.ENSP00000407336	9606.ENSP00000263774	0	0	0	0	0.578	0.997	0.967	0.703	0.999
NDUFB3	NDUFA9	9606.ENSP00000407336	9606.ENSP00000266544	0	0	0	0	0.598	0.999	0.944	0.657	0.999
NDUFB3	UQCRC2	9606.ENSP00000407336	9606.ENSP00000268379	0	0	0	0	0.383	0.877	0.172	0.438	0.960
NDUFB3	NDUFB10	9606.ENSP00000407336	9606.ENSP00000268668	0	0	0	0	0.584	0.993	0.967	0.757	0.999
NDUFB3	NDUFS6	9606.ENSP00000407336	9606.ENSP00000274137	0	0	0	0	0.750	0.995	0.967	0.890	0.999
NDUFB3	NDUFB11	9606.ENSP00000407336	9606.ENSP00000276062	0	0	0	0	0.431	0.957	0.967	0.681	0.999
NDUFB3	NDUFB9	9606.ENSP00000407336	9606.ENSP00000276689	0	0	0	0	0.833	0.996	0.967	0.856	0.999
NDUFB3	NDUFC2	9606.ENSP00000407336	9606.ENSP00000281031	0	0	0	0	0.760	0.927	0.944	0.756	0.999
NDUFB3	COX6A2	9606.ENSP00000407336	9606.ENSP00000287490	0	0	0	0	0.144	0.845	0	0.310	0.900
NDUFB3	COX7A1	9606.ENSP00000407336	9606.ENSP00000292907	0	0	0	0	0.150	0.830	0	0.391	0.904
NDUFB3	NDUFAF2	9606.ENSP00000407336	9606.ENSP00000296597	0	0	0	0	0.187	0.507	0.838	0.403	0.956
NDUFB3	NDUFS4	9606.ENSP00000407336	9606.ENSP00000296684	0	0	0	0	0.947	0.994	0.967	0.722	0.999
NDUFB3	NDUFB8	9606.ENSP00000407336	9606.ENSP00000299166	0	0	0	0	0.619	0.993	0.967	0.949	0.999
NDUFB3	NDUFA7	9606.ENSP00000407336	9606.ENSP00000301457	0	0	0	0	0.567	0.920	0.967	0.833	0.999
NDUFB3	ATP5PD	9606.ENSP00000407336	9606.ENSP00000301587	0	0	0	0	0.895	0	0	0.372	0.931
NDUFB3	ATP5ME	9606.ENSP00000407336	9606.ENSP00000306003	0	0	0	0	0.785	0.095	0	0.565	0.908
NDUFB3	UQCRFS1	9606.ENSP00000407336	9606.ENSP00000306397	0	0	0	0	0.753	0.855	0.172	0.414	0.980
