Gene,log2FC,pvalue,FDR,adjustedpvalue
LINC00635,-0.25389239908068095,0.09675366799017728,0.14417374044695302,0.8411138340514672
LINC00636,0.16157850331938217,0.12710415097174488,0.1825740278591554,0.7385610031418236
LINC00638,0.3498568439364522,0.0032717396504398488,0.006752901582169463,2.170509579708544
LINC00639,0.05125268270315875,0.7769656582825237,0.8260371735424726,0.0830004080051638
LINC00641,-0.15929481453350602,0.17628417147041894,0.24255447641747238,0.6151907059257036
LINC00642,-0.32357028084059714,0.003143349176541577,0.006505481843609587,2.186720530882433
LINC00643,-1.6011813801724921,2.7358079121394926e-09,1.3901999373911325e-08,7.856922735385211
LINC00644,0.0009040679592429157,0.9966947923070868,0.9981649640895606,0.0007976780780017127
LINC00645,0.6965668722155582,0.03193935391247313,0.05399887171118961,1.267615314523765
LINC00648,0.4128289487418684,0.10455144140457924,0.154091071563599,0.8122225247014189
LINC00652,0.29038022813688524,0.1604997420824128,0.2239117977156583,0.6499230232238911
LINC00654,0.24410149195446706,0.03276232842655821,0.05522979732408689,1.2578265504969852
LINC00656,-0.08308938223905038,0.7045074413980258,0.7653238049005883,0.11615477801226655
LINC00657,-0.14455060731170022,0.016735274492158045,0.030169222560306564,1.5204358811448384
LINC00658,-0.2034335882698164,0.17685006357179836,0.2431961997199221,0.6140432158037544
LINC00659,0.22673949686838846,0.18823415009515115,0.2566848413649679,0.5905997780209368
LINC00661,0.12632095969536916,0.22311368846533178,0.29658697848858645,0.5278479203834794
LINC00662,-0.020771034299830404,0.7892324411360062,0.8354447521111418,0.07808226467735965
LINC00663,0.0978199326913991,0.42917079368443434,0.5145334055640822,0.288586423853576
LINC00664,0.19235674321004392,0.034356735619704065,0.05762350456438666,1.2394003321942637
LINC00665,0.14580309991171347,0.1008751419239339,0.14938444222385897,0.8256946301521831
LINC00667,0.17627744540329893,0.04464748820211714,0.07263054287095821,1.1388807097284515
LINC00668,0.20447645155388106,0.4931657189973945,0.5764960784224169,0.23920364261958116
LINC00669,0.9132224886118969,1.114464816406718e-06,3.9025428427812326e-06,5.408652320480447
LINC00671,-0.1874420611070402,0.3740598449101011,0.45860607590753866,0.33856019575602175
LINC00672,-1.1282740687470394,3.612816682546023e-20,1.2543247919714475e-18,17.901589993730887
LINC00673,1.1231207812171338,5.564138048907831e-20,1.855370561956415e-18,17.731569338372
LINC00674,0.4839367312756284,1.970157782554364e-06,6.649350527643438e-06,5.177220772145814
LINC00675,0.3776473005591754,0.0003432794893200793,0.0008333767657887741,3.0791586116665797
LINC00682,0.03749474660270735,0.878299664372236,0.9058739301454213,0.04293223858351973
LINC00684,0.27406858269254775,0.09136113665883905,0.1370473120299094,0.8631294780524351
LINC00685,-0.3071155254920175,0.026408854382279096,0.04546631110880226,1.3423102806768188
LINC00687,-0.2869303910236063,0.16724228538877903,0.23170479194380098,0.6350649843661307
LINC00689,0.0566554895314173,0.5765395070940897,0.6542447946698426,0.18425972402649476
LINC00690,-0.11440294388313088,0.6922027764245539,0.7547316885117966,0.12220741513792872
LINC00691,0.10151005907416621,0.6453741831060079,0.7142834533362183,0.14612941036545962
LINC00692,0.5264759737910714,0.024837948415243033,0.043031551968058565,1.3662129904498777
LINC00698,0.26646694728435616,0.009594595576559036,0.018108965643417445,1.7421063552179752
LINC00700,-0.4534701532308336,0.02449342130810095,0.04249490372037219,1.3716631503927825
LINC00702,0.23923002160015638,0.09340975134825188,0.1396916998564594,0.8548293978487962
LINC00703,-0.21422205284653906,0.3285351480430566,0.4122628652052772,0.3848257827411023
LINC00705,0.021942200056811245,0.8948098237557501,0.9182526539691849,0.03703780776621725
LINC00708,0.19704129425416195,0.3663002286257496,0.4507204081791468,0.3460927770545416
LINC00710,0.19250715690162412,0.4849193535735454,0.5687877358693059,0.24504977638115105
LINC00824,0.19022261354139225,0.059131537347448596,0.09314255563874065,1.0308518500990576
LINC00836,0.19627942700950385,0.3692989110843976,0.45377056026165524,0.343163683705936
LINC00837,0.09492813448604887,0.7216823505770689,0.7796057638471102,0.10812495867994078
LINC00838,0.10250256687688086,0.6415071225682687,0.7110384261423959,0.14810692836916572
LINC00839,-1.7686437542522615,2.7446541635603936e-06,9.080243241167183e-06,5.041902517461101
LINC00841,-0.06482372794903846,0.39691933880950175,0.48208618958367333,0.31687530965682403
LINC00842,-0.34771918281744707,0.08860860825981491,0.13336032038709336,0.8749733698223757
LINC00844,-1.3484760736200947,1.9791506653380273e-06,6.676935895402631e-06,5.175422793364622
LINC00845,-0.6133576479850182,0.0019651142925103783,0.0042281094663326295,2.373853777275493
LINC00847,0.20616328688082497,0.0017004819050048282,0.003700754939197579,2.4317096725590215
LINC00849,-0.7976084369765388,2.1598425803082785e-17,4.2814981628463055e-16,15.36840423799415
LINC00851,0.29421781506024924,0.1226414876925881,0.1770795866128449,0.7518315005398686
LINC00852,-0.1675066164844523,0.05821326395107543,0.09187373910325987,1.0368086082261614
LINC00853,-0.025686348200915532,0.8890235475212149,0.9141627372841359,0.038976485214373656
LINC00856,0.058002843879742194,0.6829152856471956,0.7472720334775823,0.12652127083313472
LINC00857,-0.40038687040782506,0.03727117025954568,0.06194627658668677,1.2079847927012053
LINC00858,0.4804365768504688,0.05678590263595946,0.08989048577699264,1.0462862725961704
LINC00862,0.09244223647595629,0.7148670611654522,0.773837731003489,0.11135009864279165
LINC00865,-0.35490761997174225,0.00015089995523588436,0.0003866139104691285,3.4127225239978456
LINC00867,0.1510629418786289,0.6055756805699598,0.680090093020169,0.16743355154407266
LINC00868,0.10233218656143706,0.19073645936090938,0.2594667364244342,0.5859183106990531
LINC00869,0.7925892438321309,3.518148885674041e-07,1.3253790854445886e-06,5.87765988688184
LINC00870,-0.5354087681704307,0.0029116926299258125,0.006066109040286968,2.217089787370341
LINC00877,-0.1061523136298903,0.6741730948444701,0.7395601088007063,0.13102652233027393
LINC00879,-0.00035352891860851443,0.9978496428563707,0.9987077093769875,0.0005615976384776189
LINC00880,0.8078166124015658,0.0033889085508555217,0.0069711919542173595,2.1566929586478527
LINC00881,-0.18176031912450696,0.3842181109326863,0.4692290259083205,0.32861513082351884
LINC00882,0.36076638685127627,0.08438354065558368,0.12769331975630116,0.8938318221481935
LINC00883,-0.2931917306163889,0.001774035828190705,0.0038488357635928644,2.4146706205986144
LINC00884,-0.10250950552365268,0.4224668808067619,0.5078448391678274,0.29426895658665214
LINC00886,-0.38967371836496323,0.04913527840323772,0.07909928701389292,1.1018274311335183
LINC00887,0.11102417020850108,0.6906833959302192,0.7535666009970551,0.12287835825673309
LINC00888,-0.3496727679470819,0.0006760767024900701,0.001569741309229818,2.804171912705977
LINC00889,-2.5367596344510517,1.0001010277904345e-09,5.424871132102486e-09,8.265610574029022
LINC00892,0.050515794295394656,0.6827731199647413,0.7472390751282821,0.1265404257650099
LINC00893,0.024820170743367065,0.8701234925231217,0.8994907124111885,0.04600331655344364
LINC00894,0.13376967564194597,0.31613183321450644,0.39901338845489115,0.3990125317956346
LINC00895,0.3543040777298807,0.10102143154055915,0.14956483310402485,0.8251705093075061
LINC00896,-0.01972217506418783,0.8901872962382762,0.9147764513204099,0.038685023769307825
LINC00899,-0.13450056406729693,0.344859821372197,0.42891633187356193,0.3676274167883736
LINC00900,-0.16041868325110364,0.11672956666213274,0.16972659538107368,0.7702501003914388
LINC00901,0.04484638611785963,0.7665890727231918,0.8172447383216406,0.0876478668628986
LINC00905,0.3845357449168443,0.018888909328423503,0.033633184366964906,1.4732320120332496
LINC00906,-0.0024385354037725904,0.9908198766100622,0.9939103432694386,0.002652789827526888
LINC00907,0.2678191381627393,0.03620568378539627,0.060390093272445315,1.2190342996237242
LINC00908,0.18391598571315093,0.1556388927145513,0.21797649643187386,0.661590332176306
LINC00909,0.23065450528434184,0.014035680211674052,0.02567046511027665,1.5905662624934693
LINC00910,-0.5856718103371996,0.005032348309533229,0.010033699074672995,1.998538928240374
LINC00911,0.041984108642386886,0.8625955847916829,0.8935984268660809,0.04885760444479933
LINC00917,1.083050375623106,6.814818831638092e-05,0.00018479294706779545,3.733314608375599
LINC00919,-0.5143719683374659,0.017618653971574822,0.03158770192717904,1.5004819687972588
LINC00920,-0.5201476407138932,0.03952306791314515,0.06525417629918223,1.1853916880410509
LINC00921,0.2940359835074009,6.066493012936303e-05,0.00016596957938458599,3.7799715066352877
LINC00922,0.48282411233274214,0.00036472723154131907,0.0008815924637394107,3.0547321310267472
LINC00923,0.09049366590171104,0.6909957396461421,0.7536004193658461,0.12285886853760183
LINC00924,0.18147395081256157,0.07804621536809168,0.11926261932021863,0.9234956566385663
LINC00925,-0.340694942050928,0.09410768873450556,0.1406149974354313,0.8519683567266026
LINC00926,0.15494105530678937,0.24322943488119736,0.31943548693601775,0.49561683859079614
LINC00927,-0.021412902787834476,0.8899095962491095,0.9145344987125564,0.038799907117142915
LINC00928,0.843506979670118,0.0022555801585916963,0.004802760714025459,2.3185090504976387
LINC00929,0.14475954778894717,0.2827260110377078,0.3632458558549019,0.43979933171573526
LINC00930,-0.05519943868075128,0.6867641241617685,0.7505091980131424,0.12464398080662215
LINC00933,-0.05699748340212896,0.7186244853571124,0.7770580282736923,0.10954654822861468
LINC00934,0.4860050048681801,0.004158679402325548,0.008427696041094524,2.0742911363358743
LINC00935,-0.18567175563266725,0.22197141240278107,0.2952110411235771,0.5298674035923151
LINC00936,-0.9441055746997797,1.9498162591630132e-07,7.627626281444042e-07,6.117610593534087
LINC00937,0.3602867117868209,0.04708008254969548,0.07611160643426529,1.1185491116130106
LINC00938,0.008958434576012309,0.9030395806887395,0.9248729700898457,0.033917912858254774
LINC00939,-0.38394885324201145,0.10832855094175049,0.15900591172941783,0.7985867286120238
LINC00942,0.5966503648727626,0.0003689721006480788,0.0008915883424656789,3.049835618563184
LINC00943,-0.09910470817244388,0.43308663586705254,0.518414396094936,0.2853229468408167
LINC00944,0.7237694805546173,3.995766510981024e-05,0.0001121935957052248,3.950031933001988
LINC00948,0.11804700663265422,0.37816612057616755,0.4627352349998842,0.33466742986382664
LINC00950,-1.4998483785401016,2.4076625689909046e-15,3.293121908857062e-14,13.48239219174059
LINC00951,-0.7121825081660962,2.1545284364636535e-05,6.287127989976674e-05,4.2015476984258875
LINC00954,0.3463624711236921,0.26989740517339117,0.3490202834372799,0.4571493331299
LINC00955,0.08116339534126116,0.7530281125796486,0.8056339458842586,0.09386224280247701
LINC00957,-0.5955161489380423,2.312739085493989e-09,1.1885611591178317e-08,7.92497846611585
LINC00958,0.7981808751344861,4.2405177866588806e-05,0.00011871118513516936,3.9255083592793665
LINC00959,-0.3053068488251638,0.00014771839804792283,0.0003789429536214707,3.421426164153651
LINC00960,-0.06410150516909141,0.45395354409110905,0.5381478574388829,0.2690983844682282
LINC00961,0.11769742067396294,0.3995131879858821,0.4847548322453798,0.31447785299284925
LINC00963,0.3725841994645389,0.046643331355667325,0.07548042273538273,1.1221656761921894
LINC00964,-0.23585428622297133,0.22835124976108398,0.3025456009681491,0.519209157354418
LINC00965,0.08427395374339852,0.3803287563031534,0.46500810830357353,0.33253947429112496
LINC00967,0.1692808727387325,0.4241837168177265,0.509601058639128,0.29276967847362034
LINC00968,-0.0493351163382032,0.7978900327989662,0.8420564845281663,0.07465877536956765
LINC00969,0.4303330044396283,0.001670610892272363,0.003638338361304562,2.4390969145044674
LINC00970,-0.4782821503611556,0.055429139888085475,0.0879853901249893,1.0555894359732219
LINC00973,0.3738048472847506,0.2000208061981713,0.269792425644043,0.5689702472036684
LINC00982,-0.9885957647840717,4.548654639611247e-14,4.954465984909897e-13,12.305003148909307
LINC00984,0.15040684850860409,0.1142613015149832,0.16658364041927942,0.7783676513355573
LINC00992,-0.05539340680521576,0.6467230498457842,0.7154199947649087,0.1454389262296554
LINC00993,0.005708350334837853,0.9682629065108929,0.9769178890199248,0.010141937657023429
LINC00996,-0.11433701215963499,0.6692956473844254,0.7354969972740817,0.13341909597514445
LINC00997,0.803867041391511,1.2982456994636432e-12,1.1133937328522935e-11,10.953351227609039
LINC00998,0.9063887699455613,1.2942522903327613e-15,1.8597363010178337e-14,13.730548631659383
LINC01000,0.11008417901486389,0.2756570033393744,0.35539658590679335,0.44928674853117356
LINC01001,0.11008417901486389,0.2756570033393744,0.35539658590679335,0.44928674853117356
LINC01002,0.11008417901486389,0.2756570033393744,0.35539658590679335,0.44928674853117356
LINC01003,0.4795870680366381,6.205582995117736e-06,1.9556067504727655e-05,4.70871847228363
LINC01004,0.8488706759431794,1.2008492208600275e-08,5.5843144323175024e-08,7.253030136162857
LINC01006,-0.4177618021012073,0.05599825245091128,0.0887677077894269,1.0517449945756723
LINC01007,-1.3461301821897864,0.0002561558362598558,0.0006336363677627158,3.1981599042320132
LINC01010,-0.137121659865576,0.18160625041835002,0.2487709450611058,0.6042003439831538
LINC01012,0.13174926743853987,0.5910761864934062,0.6672709874958125,0.175697757577507
LINC01013,0.05539091894490866,0.6928313801951056,0.7552486216541241,0.12191005865124506
LINC01015,0.19889841634742034,0.18627408658617292,0.2543241662573589,0.5946123705613525
LINC01016,0.026928018439120294,0.8101119620106072,0.8519465926692996,0.06958762968871855
LINC01018,-0.38982268823395483,0.00012398122100275175,0.0003221719119444246,3.491912325553304
LINC01019,0.5137969429606164,0.06527338721997604,0.10182615078061363,0.9921406730676826
LINC01020,0.2629428470961379,0.2165188793218067,0.2890375978415994,0.5390456607967778
LINC01021,0.4514470164312958,0.20490464841822256,0.27522555457702896,0.5603112445043208
LINC01023,1.3748635649026681,1.5062079160379973e-07,5.978358863884497e-07,6.223418019051338
LINC01029,0.17165044979215516,0.5348847862652887,0.6154813808182045,0.2107850805559301
LINC01049,0.22638057602353268,0.056738690853434005,0.08982492919487232,1.0466031164588359
LINC01056,-0.33311547927290874,0.07058903482230264,0.1091709180667376,0.9618930375035583
LINC01057,0.5158193405190881,0.017333823666493667,0.03112956047438929,1.506827011180477
LINC01061,0.340334217247122,0.0005855618805217529,0.001373673431587742,2.8621165014224514
LINC01069,-0.15632100750993594,0.5168001316429015,0.5991665315252727,0.22245245361940422
LINC01082,0.32798448601929486,0.1460686625666296,0.2060965335365445,0.6859293128234608
LINC01085,-0.08253202628756817,0.6392693761511309,0.7092932993729149,0.1491741428712122
LINC01087,0.606982982909603,0.01817212379864768,0.03247280668859092,1.488480172824916
LINC01088,1.2159825813155525,1.5361568550316594e-06,5.260858322920529e-06,5.278943393774467
LINC01089,-0.19275095137192721,0.04453461864308351,0.07247587381811353,1.139806539793632
LINC01091,0.6194537313580097,0.0015948890546153345,0.0034895961214670137,2.4572248344643692
LINC01093,0.3174422740913423,0.08396689219368804,0.12714154249771548,0.8957125239565095
LINC01094,0.9300648028633347,1.4825204405206335e-09,7.834759915071421e-09,8.105974307320116
LINC01095,-0.03344118184464939,0.867786116539297,0.89764392316448,0.046895904838744736
LINC01096,0.1572829946971135,0.1753670454214758,0.24152371241289858,0.6170402244796369
LINC01097,-0.08945171062968349,0.7102279205587556,0.7703643753571094,0.1133038088839824
LINC01098,0.21307716578578706,0.4146162464548143,0.5001258597368885,0.3009206890422578
LINC01101,-0.23438928736772713,0.3373965435106308,0.4211555240532576,0.37555749854572157
LINC01102,-1.067411856017113,4.786453141084928e-10,2.72070901568367e-09,8.565317904247642
LINC01103,0.4935759051427402,0.08345667463513082,0.12641596687108747,0.898198069360035
LINC01104,0.4136404973119423,0.005241607534774719,0.010406972042036803,1.9826756121535127
LINC01105,-2.334911668901821,1.388920883120864e-17,2.8527734643058955e-16,15.544732713834705
LINC01106,-1.670705812221942,4.202010677118874e-11,2.806162430878129e-10,9.551887194037386
LINC01107,-0.04187610848234957,0.676205213216747,0.7412237788789905,0.13005065671649532
LINC01111,0.22501519306042717,0.05036140806643837,0.08078051817560616,1.092693365326904
LINC01114,1.3745080263951577,1.2232724324838453e-06,4.260362609685117e-06,5.370553435478639
LINC01115,0.11958297024770559,0.6643261386145628,0.7310548593047204,0.1360500317981371
LINC01116,1.1674991876379632,6.006062866324451e-05,0.0001643715021595591,3.7841734758937116
LINC01118,0.1391723155727389,0.41074740906001006,0.4964145654788749,0.3041554841952693
LINC01119,-0.23140229603010454,0.03931358154061022,0.06494340092022134,1.187464972220466
LINC01120,0.21329384182288091,0.27470518282391976,0.3544873068255238,0.4503993110431895
LINC01121,0.32426275058251086,0.08629753104782972,0.13028315342007746,0.8851117381608601
LINC01122,-0.7828495448290447,8.500499555828631e-05,0.00022679752226128523,3.6443616943740578
LINC01123,-1.670705812221942,4.202010677118874e-11,2.806162430878129e-10,9.551887194037386
LINC01125,0.430368221237619,0.1280504170937155,0.1836741956927579,0.7359518532500854
LINC01126,0.2346277488911328,0.01992221608801787,0.035290535267671605,1.4523417544472519
LINC01127,0.17640846710364988,0.30296099398083226,0.38495386852149627,0.4145913116524033
LINC01128,-0.6551484828937912,2.9910155309074893e-07,1.1390838517675423e-06,5.943444304876524
LINC01133,0.10311318915889789,0.6534810187764883,0.721393932565599,0.14182751472677818
LINC01134,-0.019219194138130113,0.8777890233942972,0.9055488508508337,0.043088116213874324
LINC01136,0.043662537723384354,0.6653299407765219,0.7319947070786706,0.13549205923510152
LINC01137,0.41473299666939667,0.04355236557069112,0.07107611132261683,1.1482763410992596
LINC01138,0.539025224353237,0.0001376111651842306,0.00035449958889470533,3.4503842641222815
LINC01139,-0.3558410291129812,0.17668168949208757,0.2430106917684899,0.6143746182786101
LINC01140,-0.12198436730319706,0.14681803480276706,0.2070582428393764,0.6839074758672278
LINC01141,-0.3559532688806346,0.000370117604191831,0.0008940911723321538,3.04861819303645
LINC01142,0.058602604152498294,0.756707821733715,0.8089753295093711,0.09206472241901963
LINC01144,-0.5664090137053162,1.3677056546932516e-05,4.100244890941946e-05,4.387190203863527
LINC01146,0.5943509357589218,0.07332027126103693,0.11288781544329228,0.9473529311601661
LINC01149,-0.15899072840490724,0.2623105199208063,0.3407596985333164,0.46755177464351305
LINC01153,0.9160472115483649,0.0012795783862067055,0.0028408988024038783,2.5465442363018256
LINC01158,0.8801946147997874,2.1560843773604842e-12,1.7749752223457378e-11,10.750807705072903
LINC01159,0.3312034366715739,0.02095824948977312,0.03694904313538911,1.4323968039917876
LINC01165,0.2343202041053063,0.03556127528400926,0.059435769316996324,1.2259521115569367
LINC01169,0.516472857091899,0.06633172381321155,0.10333205821813364,0.985764920036149
LINC01180,0.016494908988266666,0.9270706553634123,0.9443015901980548,0.024889278963993698
LINC01181,0.5023610222375297,7.328232811136029e-07,2.6437884335023882e-06,5.577773301772917
LINC01184,-0.1575989225654233,0.03820343076667074,0.06329773961489737,1.1986117985182654
LINC01186,0.027598313761302506,0.7583042327163816,0.8102855668468042,0.09136189686311418
LINC01187,0.2918088705245747,0.005375693381639715,0.010649432455344296,1.9726735366459018
LINC01189,-0.09626566818532822,0.6055474411109202,0.6800896271485141,0.16743384904224295
LINC01191,0.11441605278966271,0.5381760354228916,0.618735678342058,0.20849484040423236
LINC01192,0.45035227260996535,3.695112898445362e-05,0.00010423075529578941,3.9820041151587797
LINC01197,0.0540975225050353,0.7070106547178735,0.7675218486615263,0.11490925283047525
LINC01204,-0.1845019909867598,0.2374350503819175,0.31274991924093704,0.5048027937791305
LINC01206,0.10557466679169991,0.5432890153886335,0.623468546260854,0.20518545161593735
LINC01207,0.3153327874905667,0.23637831634233328,0.31147548698254945,0.5065761264915395
LINC01208,-0.04359721675910144,0.6791445555164499,0.7440119773176043,0.12842007300106456
LINC01209,0.11898952553354203,0.5654563675826034,0.6441500995737319,0.19101292173794227
LINC01210,-0.07832002181959119,0.2830456034234384,0.36363735289753907,0.4393315123475282
LINC01212,0.8689453665528766,0.006249572230303772,0.012214300691914665,1.9131313927377414
LINC01213,-0.04293485305480971,0.7104941843682788,0.7705811112407939,0.11318164077387866
LINC01214,0.15459959658783085,0.3848032282560703,0.46982169464183376,0.3280669329698681
LINC01215,0.25739307099259534,0.06050277070406282,0.09508189555382907,1.0219021687574656
LINC01220,-0.06024818593747927,0.7981988357511943,0.8423460102513143,0.07450947681941679
LINC01222,0.13632675945968487,0.3163445049624784,0.3992304432976353,0.3987763490177722
LINC01225,0.02652566282864477,0.8026130951532588,0.8459087263048576,0.0726764948813423
LINC01226,-0.3680068729326669,0.003715247446356889,0.007595188866163858,2.119461422260319
LINC01227,-0.20284104756692756,0.2145667101367913,0.2868008054885406,0.5424196332736336
LINC01231,0.026485308068794566,0.74662610181201,0.8002207928300438,0.09679016816068292
LINC01233,0.42045454282313166,0.055503469262802384,0.08808621490302032,1.0550920514061057
LINC01234,-0.4677926351711825,0.01778963954088893,0.031854532575707487,1.4968287632480932
LINC01241,-0.15364845937463034,0.6373686719628865,0.7074413096642692,0.1503095839962049
LINC01242,0.501613308675052,0.07893719221882571,0.12043588340902235,0.9192440974244718
LINC01243,0.13386185680961216,0.09255546197179175,0.1386091907061169,0.8582079721728563
LINC01252,0.05245765624346266,0.6179092314601159,0.690419997044487,0.16088663838162848
LINC01254,0.10743532068077588,0.6346971203033392,0.7050203151451653,0.15179836864217666
LINC01255,0.21287663752303754,0.43943492284692004,0.5245491494542107,0.2802138128341825
LINC01257,-0.2072065204261584,0.15459832974323517,0.21670541811000482,0.6641302302313522
LINC01260,-0.8878298741388981,2.3705615877546932e-07,9.166471496266446e-07,6.037797807689058
LINC01267,0.4057633334268589,0.10498354572352633,0.1546719604927324,0.8105884096813523
LINC01268,1.0377356961193458,0.0001249979164435148,0.0003246742290218237,3.488552182078627
LINC01270,0.17622993715461632,0.3656512443971626,0.45010312830154353,0.3466879686225591
LINC01271,-0.1720529533916375,0.2744611012250426,0.35419103675514735,0.450762433369077
LINC01272,0.14732489747356503,0.5741890704037157,0.6522740871355094,0.1855698743329401
LINC01278,0.03408064839112335,0.6763508881499655,0.74131696897585,0.1299960586287922
LINC01279,1.633739007443726,1.1526927366058178e-15,1.6700720727990158e-14,13.77726478625152
LINC01281,-0.09401251382781162,0.4746889749685663,0.5587722946533278,0.25276513544523843
LINC01282,-0.3475416608079964,0.036121267219167044,0.06026046094948337,1.2199675506073777
LINC01289,0.10228939143567484,0.6474999020580815,0.716052511361127,0.1450551277506039
LINC01293,0.06028426457519043,0.7797195934833753,0.8280672065857065,0.08193441410298255
LINC01296,0.40430616367321726,0.012448338910095239,0.02299269248398306,1.6384101691192183
LINC01300,-0.14474677636510602,0.47641693946600383,0.5604015031728219,0.2515007084705129
LINC01304,-0.0012776551251416635,0.9952921734686555,0.997175648121429,0.0012283358798790911
LINC01305,0.049071247103713134,0.6852234118686483,0.7491430863008964,0.12543522414830835
LINC01310,-0.018000440471662493,0.8670621514169871,0.8970309647430035,0.047192565222447816
LINC01312,0.24611902317180867,0.11270973450374722,0.16469244500704114,0.7833263229128749
LINC01314,-0.3527153223888213,0.007307932190856142,0.014111271812996193,1.8504338426258824
LINC01315,-0.22630935033494382,0.09314466202063981,0.13933789271733144,0.8559307618232317
LINC01330,0.5178697021570513,0.017794439697160817,0.031860793720460384,1.4967434091964575
LINC01333,0.07957700366380749,0.7540525171953057,0.8066592973252653,0.09330985627508855
LINC01339,0.35777511983895405,0.11613044179901215,0.16895596776496755,0.7722264637196755
LINC01341,0.16396749241052255,0.5015058567523559,0.5848189957414639,0.23297852932701826
LINC01342,0.1184622199337495,0.4937681737132823,0.577062336324952,0.23877727027637968
LINC01343,0.08872331743930406,0.5321957008578098,0.6130320618486538,0.2125168110936233
LINC01346,-1.2493637427513553,5.815355740492067e-09,2.8202167660537124e-08,7.549717509878151
LINC01347,0.22347379247639942,0.09213598440441957,0.13807412307445074,0.859887706352603
LINC01348,0.19894022711481352,0.20756228754436254,0.2783058550748428,0.555477656763525
LINC01350,0.35079410070533257,0.1900185577064131,0.258670765104993,0.5872526523465952
LINC01351,0.07813935484637113,0.6501680131624628,0.7184829811789907,0.14358351461060478
LINC01352,0.3531373429008111,0.03373751530314727,0.05671726728382458,1.246284702228129
LINC01354,0.5285200750326071,0.0010403343483304437,0.002351600124099945,2.628636525564126
LINC01355,0.8891989325629357,2.2695291425831763e-09,1.1670909173788764e-08,7.932895310725872
LINC01356,0.23855997930946238,0.2875460590243799,0.36858656333270035,0.433460500850062
LINC01359,0.14469605429608912,0.1502034964511234,0.21118694548195802,0.6753329312157638
LINC01360,0.08764909663058162,0.5694722974311606,0.6480302571727001,0.18840471601773245
LINC01361,-0.7371405118966861,3.1500128023072802e-06,1.0335966292656e-05,4.985648915654851
LINC01362,0.14368441701571122,0.35701742509599854,0.4410517967964604,0.35551040431463415
LINC01364,0.14093137180248672,0.6090596963236928,0.682701740994765,0.16576898962897976
LINC01365,-0.331421759266199,0.03101505214066238,0.05257437439642623,1.2792258864551733
LINC01366,0.26577024282122963,0.1739346247547754,0.2398076544593987,0.6201369586999559
LINC01393,-0.31739698826911855,0.060586776833899576,0.09518331401042379,1.0214391783838221
LINC01395,0.42100468031327143,0.08728273267886133,0.13155923483822943,0.8808786610825198
LINC01398,0.08974069045181565,0.37833173507804696,0.4628902305123497,0.3345219850831444
LINC01405,-0.36191519676285466,0.2031330067493275,0.27320623732829263,0.5635093898867805
LINC01410,0.6550278492870056,0.00602268355576416,0.01181052884066011,1.9277306555246405
LINC01419,0.17241479949538707,0.5213770206765334,0.6035853331774654,0.21926132190752085
LINC01420,0.07690630921394082,0.2923816809646988,0.373804427562463,0.4273555588839975
LINC01424,0.29264991529735784,0.0730395671798112,0.11250757651973876,0.9488182301755596
LINC01425,-0.05302948937566132,0.758945548123311,0.8107227432030929,0.0911276435498142
LINC01426,0.6025281884509068,0.004377320131428709,0.008833426242765893,2.0538708128762497
LINC01428,-0.5901958081185104,2.9646805453318477e-05,8.457367167250352e-05,4.072764814584406
LINC01431,-0.16668543456521423,0.34414287356428397,0.4282207461008109,0.36833229617552027
LINC01432,-0.17043102012199052,0.4891192706236106,0.5726422959516353,0.24211657769057726
LINC01442,0.18139694647322813,0.32531397992337413,0.40874540159806255,0.3885471201342764
LINC01448,0.49206180504464214,0.04892356428469059,0.07879108346678289,1.103522927437846
LINC01449,0.42525909086891023,0.02065674805536181,0.036467478220957264,1.4380942677415824
LINGO1,-1.8123222593281554,1.1970575668920297e-12,1.032773775149135e-11,10.985994798484297
LINGO2,-2.0300511383901316,1.914978604143935e-13,1.8722362816994424e-12,11.727639342904132
LINGO3,-0.06791287454060857,0.328843440286097,0.41254382628305614,0.3845299077156262
LINS,0.011506543980425832,0.8326984184121874,0.8693380414751406,0.060811315610926286
LIPA,-0.33459104676787454,0.05377102875731311,0.08560913788993271,1.0674798764050146
LIPC,-0.03644827907636872,0.802736414798576,0.8460022184592444,0.0726284981154151
LIPE,-0.907353667313398,2.3482959925660256e-07,9.096204540459397e-07,6.041139782511824
LIPE-AS1,0.4800621382586421,0.0012837336448616387,0.002849089053637353,2.5452939758574513
LIPF,0.6312949815677129,0.01765186435246933,0.031636367533655736,1.499813387710794
LIPG,1.178255680197613,1.6202962166560927e-08,7.383161843308765e-08,7.131757611479262
LIPH,0.2174987613644923,0.16528701344357094,0.22942502030710207,0.6393592211829021
LIPI,0.21667154361170127,0.4028615579302568,0.48842967256603853,0.31119796012386075
LIPJ,0.001020239450522098,0.994902191496878,0.9969634069341908,0.0013207819673918912
LIPT1,0.3968227632516328,6.633781873826731e-05,0.0001803190575623587,3.743958371132356
LITAF,0.37264763101929077,0.07003554174380881,0.1083903445388574,0.9650094032243851
LIX1,-0.2320749123628083,0.19989038128354988,0.26965221539094475,0.5691960073131069
LIX1L,0.6034815174344637,5.474654009115679e-09,2.6671615166594667e-08,7.573950683721458
LKAAEAR1,-0.08367900101189374,0.5914370376978476,0.6675550254172612,0.17551293033769455
LL0XNC01-116E7.2,-0.12450359943253186,0.3502044638304083,0.43432411676577853,0.3621860548479845
